0,1,2,3,4,5,6,7,8,9,10,11,12,13
-0.24428082191780842,-0.23940639269406405,-0.26718036529680356,-0.2314954337899544,-0.23660958904109608,-0.25577625570776275,-0.24616438356164427,-0.22576484018264886,-0.2452283105022831,-0.2673287671232877,-0.2712899543378996,-0.28539954337899553,-0.24598173515981758,-0.24962328767123287
-0.261004566210046,-0.25060502283105046,-0.24090182648401848,-0.18727168949771722,-0.26563926940639304,-0.2545662100456627,-0.20940639269406436,-0.22602739726027388,-0.24183789954337898,-0.3010616438356165,-0.26786529680365323,-0.2556735159817354,-0.24783105022831087,-0.24934931506849334
-0.23100456621004595,-0.2607876712328767,-0.2763812785388129,-0.2376826484018265,-0.19151826484018286,-0.22979452054794525,-0.20845890410958934,-0.24599315068493177,-0.21835616438356187,-0.2584246575342469,-0.2590525114155253,-0.2352397260273974,-0.2637671232876717,-0.23691780821917818
-0.26562785388127885,-0.2383447488584478,-0.23456621004566192,-0.22090182648401835,-0.2285045662100459,-0.2142123287671236,-0.2235844748858451,-0.21302511415525127,-0.24521689497716925,-0.2754908675799088,-0.23473744292237475,-0.2488926940639271,-0.25681506849315094,-0.2473173515981737
-0.21670091324200946,-0.2343721461187217,-0.23559360730593626,-0.24331050228310502,-0.263321917808219,-0.2682305936073063,-0.25339041095890424,-0.24302511415525163,-0.20544520547945244,-0.24618721461187232,-0.26657534246575354,-0.25521689497716915,-0.2627853881278538,-0.2628196347031967
-0.2340525114155254,-0.23625570776255755,-0.22607305936073063,-0.2411073059360732,-0.2135616438356165,-0.21929223744292237,-0.21380136986301412,-0.22434931506849343,-0.27981735159817345,-0.23342465753424668,-0.2275114155251141,-0.23643835616438358,-0.2592922374429223,-0.274235159817352
-0.2261301369863019,-0.24553652968036555,-0.2387899543378995,-0.2227853881278542,-0.24746575342465782,-0.19058219178082203,-0.2248401826484019,-0.25355022831050256,-0.22020547945205515,-0.2273972602739729,-0.2354109589041099,-0.2613812785388129,-0.28659817351598205,-0.26965753424657557
-0.22649543378995463,-0.2541438356164384,-0.2731050228310503,-0.2461415525114159,-0.20323059360730578,-0.23188356164383583,-0.24364155251141584,-0.24006849315068501,-0.21614155251141587,-0.21656392694063953,-0.23260273972602774,-0.29079908675799093,-0.25188356164383596,-0.25313926940639275
-0.20640410958904132,-0.24268264840182663,-0.27175799086758035,-0.23244292237442943,-0.24184931506849316,-0.1805479452054799,-0.22377853881278598,-0.2651255707762562,-0.24053652968036543,-0.22296803652968056,-0.25765981735159826,-0.28498858447488606,-0.28452054794520565,-0.24776255707762607
-0.25762557077625603,-0.21985159817351596,-0.2488356164383565,-0.20468036529680378,-0.21877853881278586,-0.28577625570776277,-0.24739726027397269,-0.2326712328767122,-0.2586872146118723,-0.229840182648402,-0.24765981735159837,-0.25720319634703237,-0.23144977168949799,-0.27229452054794523
