0,1,2,3,4,5,6,7,8,9,10,11,12,13
-0.2427739726027398,-0.2236529680365299,-0.2027625570776257,-0.24753424657534262,-0.29678082191780863,-0.22917808219178104,-0.22561643835616474,-0.2588812785388128,-0.23171232876712367,-0.27554794520547976,-0.1997374429223746,-0.259474885844749,-0.23839041095890423,-0.2090525114155255
-0.2615410958904112,-0.24194063926940668,-0.2443835616438358,-0.20539954337899569,-0.2609589041095892,-0.2500000000000001,-0.2069748858447491,-0.2503082191780822,-0.19953196347031987,-0.2644520547945207,-0.28237442922374445,-0.25744292237442934,-0.26101598173516016,-0.2471803652968041
-0.26600456621004576,-0.25627853881278573,-0.26594748858447514,-0.23897260273972587,-0.23751141552511434,-0.21915525114155276,-0.24552511415525136,-0.22796803652968067,-0.2628652968036531,-0.2204109589041099,-0.2354908675799089,-0.2347602739726028,-0.2467009132420095,-0.2585844748858446
-0.23214611872146151,-0.19461187214611908,-0.22504566210045662,-0.23155251141552535,-0.25067351598173526,-0.2845547945205482,-0.2495662100456626,-0.25902968036529694,-0.23265981735159835,-0.2289726027397263,-0.21906392694063925,-0.2524657534246576,-0.2181963470319639,-0.20874429223744306
-0.2462671232876713,-0.2375342465753424,-0.23386986301369905,-0.25796803652968037,-0.2615525114155254,-0.2635958904109592,-0.23091324200913244,-0.2218949771689498,-0.2294292237442922,-0.2225456621004569,-0.21511415525114186,-0.269098173515982,-0.22640410958904145,-0.2142694063926942
-0.2515296803652971,-0.2392808219178083,-0.2094406392694066,-0.21259132420091342,-0.22750000000000026,-0.21617579908675844,-0.24924657534246597,-0.23753424657534272,-0.23640410958904134,-0.21711187214611893,-0.25679223744292257,-0.24318493150684928,-0.2491438356164386,-0.21526255707762565
-0.25221461187214644,-0.22765981735159857,-0.2535045662100458,-0.22842465753424657,-0.2229223744292238,-0.24688356164383585,-0.24940639269406395,-0.21401826484018271,-0.2703652968036533,-0.22607305936073063,-0.253938356164384,-0.19558219178082215,-0.24656392694063956,-0.21761415525114192
-0.23434931506849332,-0.2728196347031966,-0.21313926940639316,-0.23220319634703213,-0.1997488584474888,-0.16450913242009169,-0.251906392694064,-0.20388127853881288,-0.27586757990867605,-0.22714611872146173,-0.25171232876712346,-0.27013698630136984,-0.25512557077625597,-0.25195205479452076
-0.24917808219178117,-0.2419292237442925,-0.24752283105022843,-0.24100456621004585,-0.23565068493150754,-0.3018493150684932,-0.27101598173516006,-0.2440525114155253,-0.24312785388127867,-0.21246575342465768,-0.2453082191780821,-0.24117579908675835,-0.24752283105022843,-0.24275114155251143
-0.22465753424657553,-0.23100456621004595,-0.2059246575342467,-0.23718036529680386,-0.18126712328767147,-0.21301369863013708,-0.2548059360730597,-0.22799086757990872,-0.23448630136986326,-0.2575684931506851,-0.23686073059360757,-0.27526255707762537,-0.267568493150685,-0.23273972602739768
-0.24978310502283152,-0.2230251141552515,-0.22861872146118745,-0.200285388127854,-0.2550342465753428,-0.20228310502283142,-0.24265981735159825,-0.25655251141552526,-0.2682305936073063,-0.23027397260273985,-0.2373059360730596,-0.2414954337899543,-0.2639383561643839,-0.22447488584474917
-0.23479452054794536,-0.22436073059360762,-0.22963470319634727,-0.24122146118721444,-0.23925799086757993,-0.24402968036529726,-0.21857305936073113,-0.20058219178082226,-0.2484474885844754,-0.25901826484018275,-0.22751141552511445,-0.2435844748858449,-0.2775114155251146,-0.24340182648401854
-0.2342808219178082,-0.23363013698630142,-0.24954337899543388,-0.24996575342465788,-0.24530821917808276,-0.23549086757990856,-0.26704337899543396,-0.23673515981735183,-0.22900684931506854,-0.2269292237442928,-0.26182648401826525,-0.27713470319634737,-0.25000000000000044,-0.21222602739726038
-0.22534246575342487,-0.2394863013698637,-0.27231735159817394,-0.24702054794520545,-0.2378767123287674,-0.24015981735159853,-0.2636073059360734,-0.20979452054794545,-0.2603881278538811,-0.23368721461187236,-0.2194406392694065,-0.23378995433789973,-0.21729452054794562,-0.23196347031963482
-0.23971461187214615,-0.25147260273972616,-0.22066210045662105,-0.20860730593607313,-0.2519292237442924,-0.27350456621004593,-0.2661073059360731,-0.23045662100456654,-0.21097031963470325,-0.21969178082191798,-0.2558219178082195,-0.24633561643835644,-0.2365981735159819,-0.2542922374429225
-0.23029680365296823,-0.22989726027397295,-0.20964611872146133,-0.20929223744292247,-0.21101598173515967,-0.2535045662100458,-0.2578196347031969,-0.21747716894977198,-0.23463470319634738,-0.2551598173515982,-0.2549429223744296,-0.21569634703196383,-0.17804794520547984,-0.2521689497716897
-0.2407420091324205,-0.22891552511415536,-0.24607305936073076,-0.19729452054794516,-0.2596118721461189,-0.20276255707762603,-0.2212671232876714,-0.241598173515982,-0.17167808219178105,-0.2816210045662103,-0.24753424657534262,-0.2685273972602742,-0.2573972602739726,-0.21889269406392742
-0.2717694063926942,-0.2501826484018268,-0.23816210045662112,-0.21972602739726055,-0.20765981735159844,-0.2561301369863016,-0.24364155251141584,-0.23099315068493176,-0.2426484018264844,-0.21081050228310527,-0.23152968036529697,-0.2444520547945206,-0.20848173515981738,-0.2471803652968041
-0.2608904109589044,-0.23496575342465786,-0.2817465753424657,-0.20577625570776292,-0.25236301369863057,-0.2816324200913245,-0.23473744292237475,-0.2366666666666667,-0.24021689497716914,-0.24780821917808216,-0.22865296803653,-0.24609589041095914,-0.2472488584474889,-0.23691780821917818
-0.25012557077625586,-0.19634703196347048,-0.21635844748858446,-0.22416666666666707,-0.2319977168949774,-0.2752853881278541,-0.24291095890411007,-0.2880365296803652,-0.23513698630137037,-0.2506392694063927,-0.2668721461187218,-0.22625570776255732,-0.21672374429223784,-0.24154109589041106
-0.24892694063926968,-0.2273972602739729,-0.21796803652968078,-0.22708904109589045,-0.21673515981735203,-0.26,-0.18277397260273975,-0.2779223744292241,-0.21069634703196338,-0.20304794520547975,-0.24735159817351626,-0.24469178082191756,-0.20792237442922412,-0.2332762557077629
-0.2566324200913246,-0.2492808219178082,-0.20023972602739726,-0.22283105022831096,-0.2340753424657538,-0.21809360730593652,-0.22976027397260268,-0.2517009132420096,-0.23910958904109614,-0.24294520547945198,-0.23052511415525134,-0.22418949771689511,-0.22186073059360756,-0.21785388127853922
-0.27028538812785396,-0.19480593607305963,-0.27119863013698675,-0.29214611872146157,-0.24375570776255706,-0.2328424657534247,-0.23084474885844797,-0.24324200913242056,-0.23646118721461196,-0.271678082191781,-0.24793378995433824,-0.2103881278538816,-0.2256621004566215,-0.24018264840182657
-0.20859589041095894,-0.2564954337899543,-0.24311643835616448,-0.2196803652968038,-0.2565410958904111,-0.2218150684931508,-0.2607990867579909,-0.25609589041095937,-0.2251255707762556,-0.2635273972602741,-0.238013698630137,-0.23563926940639301,-0.24335616438356178,-0.2124885844748864
-0.22075342465753423,-0.22853881278538846,-0.1906963470319636,-0.20083333333333375,-0.255490867579909,-0.23052511415525134,-0.26069634703196354,-0.23955479452054818,-0.251563926940639,-0.2605707762557078,-0.25591324200913235,-0.2759474885844754,-0.2430251141552513,-0.25772831050228306
-0.22963470319634727,-0.25497716894977185,-0.23002283105022836,-0.24117579908675835,-0.21162100456621036,-0.25769406392694083,-0.22028538812785414,-0.2419178082191783,-0.2560616438356168,-0.24518264840182669,-0.25299086757990896,-0.2644977168949775,-0.2455936073059365,-0.23078767123287702
