-0.594302869507359,-0.3466077998528332
-0.4453625973807795,-0.1875643855776307
-0.4117913043157438,-0.3313318616629876
-0.6721800361271657,-0.2666077998528331
-0.417791719407243,-0.18289919058131
-0.6171881848871804,-0.5317954378219281
-0.5480023318851263,-0.3667402501839589
-0.6452625989949055,-0.3236865342163357
-0.5025420450414164,-0.1859455481972038
-0.4077690360609586,-0.1754746136865341
-0.5154195559020933,-0.4145916114790287
-0.4950212683320229,-0.3843929359823401
-0.4808944540898583,-0.3631935246504782
-0.3460386568097787,-0.3282634289919059
-0.9179048246759224,-0.2274098601913172
-0.473138961629815,-0.3408020603384842
-0.4313140609761708,-0.359919058130979
-0.4670664589127029,-0.1953495217071377
-0.9144584362157224,-0.3676158940397351
-0.2967101147676682,-0.3764532744665199
-0.2858299828929342,-0.167983811626196
-0.3980224893512512,-0.1524061810154526
-0.3432779189530789,-0.3544738778513614
-0.2697717852057148,-0.2047240618101546
-0.8645375610595122,-0.3488447387785136
-0.4401618174628169,-0.1627520235467257
-0.3959919641144104,-0.3728256070640177
-0.580944867357539,-0.3633038999264169
-0.8495679519313686,-0.3345548197203827
-0.4079103305326828,-0.3477336276674028
-0.7612903397322843,-0.6730169242089774
-0.4965601197614141,-0.2625091979396616
-0.813341450960021,-0.2175496688741722
-0.4990109754570342,-0.3666298749080208
-0.4054602865366351,-0.3407064017660044
-0.7851444307497327,-0.1665194996320826
-0.3956128618912435,-0.4711920529801325
-0.8964030497083687,-0.3433112582781459
-0.5836887414736766,-0.3310669610007359
-0.397415829778438,-0.2916041206769684
-0.7417623500295047,-0.1875349521707139
-0.6465957591923398,-0.3658719646799118
-0.3644536338717653,-0.3486534216335544
-0.4116611641083379,-0.3316409124356143
-0.9300089510437848,-0.313355408388521
-0.4803588524906072,-0.1598160412067699
-0.3702527214188774,-0.3387932303164094
-0.6364512349202359,-0.3716629874908022
-0.5605131865125372,-0.2428182487122885
-0.9654905370925208,-0.3320309050772629
-0.7139977430897528,-0.9517733627667402
-0.6061504782135837,-0.696188373804268
-0.7298767014300975,-0.716122148638705
-0.7956142182061006,-0.784841795437822
-0.636339003291628,-0.7678955114054453
-0.6302347974801097,-0.6154231052244299
-0.6288754961486535,-0.9873951434878584
-0.6419275170904338,-0.5927225901398088
-0.7976429181088175,-0.4826048565121412
-0.6722589039885671,-0.7122369389256804
-0.7102870741465426,-0.9829065489330396
-0.6422560257691178,-0.8545989698307579
-0.8348566798342401,-0.4225239146431199
-0.7528658254220765,-0.6515011037527598
