0,1,2,3,4,5,6,7,8,9,10,11,12,13
-0.25147260273972616,-0.23342465753424668,-0.26779680365296843,-0.22030821917808252,-0.22768264840182695,-0.234691780821918,-0.23247716894977166,-0.25825342465753476,-0.2311872146118723,-0.22917808219178104,-0.20279680365296826,-0.24931506849315077,-0.25703196347031954,-0.24832191780821933
-0.24332191780821955,-0.23587899543378998,-0.2191324200913244,-0.25663242009132425,-0.21893835616438384,-0.23896118721461201,-0.25420091324200966,-0.2679452054794522,-0.2632077625570781,-0.24543378995433818,-0.24621004566210036,-0.23235159817351625,-0.22230593607305926,-0.27469178082191825
-0.2451598173515983,-0.23480593607305955,-0.2727625570776253,-0.2545205479452056,-0.2548059360730597,-0.22947488584474895,-0.21930365296803656,-0.24607305936073076,-0.25815068493150706,-0.19948630136986312,-0.23900684931506877,-0.2310159817351598,-0.2053767123287673,-0.2519977168949772
-0.25069634703196364,-0.22545662100456643,-0.24316210045662123,-0.25180365296803664,-0.21925799086758013,-0.2467009132420095,-0.2541552511415529,-0.2648059360730596,-0.2613470319634703,-0.2595662100456625,-0.23381278538812778,-0.2273173515981739,-0.2510730593607309,-0.2397716894977171
-0.2698515981735161,-0.23090182648401825,-0.2377054794520549,-0.2321004566210051,-0.19839041095890397,-0.25848173515981754,-0.22304794520547988,-0.2385844748858451,-0.24805936073059398,-0.24229452054794554,-0.2413698630136989,-0.24180365296803674,-0.22601598173516002,-0.24752283105022843
-0.2501255707762562,-0.23313926940639296,-0.21076484018264885,-0.26610730593607346,-0.22797945205479486,-0.24847031963470345,-0.23471461187214637,-0.2454908675799088,-0.2377283105022836,-0.23122146118721487,-0.23422374429223758,-0.2085730593607309,-0.18678082191780843,-0.27885844748858457
-0.2011529680365297,-0.19952054794520568,-0.25077625570776263,-0.2616894977168953,-0.23736301369863022,-0.22636986301369855,-0.22820776255707764,-0.23734018264840218,-0.23132420091324224,-0.23157534246575373,-0.2591324200913243,-0.2314383561643838,-0.2518378995433792,-0.24966894977168963
-0.26378995433789976,-0.25552511415525125,-0.2318036529680365,-0.23066210045662128,-0.23424657534246596,-0.2745319634703196,-0.2553652968036533,-0.20627853881278524,-0.18110730593607316,-0.22005707762557103,-0.23631278538812783,-0.24481735159817364,-0.21535388127853916,-0.26481735159817377
-0.27920091324200924,-0.19533105022831065,-0.2581963470319635,-0.24545662100456656,-0.2202739726027403,-0.2796004566210045,-0.24948630136986327,-0.2599429223744294,-0.27436073059360744,-0.23369863013698655,-0.25093607305936094,-0.20835616438356197,-0.2294634703196351,-0.22552511415525156
-0.23449771689497712,-0.24359589041095908,-0.2327168949771693,-0.25925799086758006,-0.23856164383561673,-0.25284246575342484,-0.23698630136986298,-0.25517123287671273,-0.2429452054794523,-0.2566210045662104,-0.2222260273972606,-0.2034703196347034,-0.23470319634703218,-0.2194863013698629
-0.23986301369863028,-0.2685844748858448,-0.21875570776255715,-0.21659817351598176,-0.22736301369863,-0.2521004566210049,-0.18439497716894993,-0.22614155251141543,-0.23511415525114165,-0.24937214611872172,-0.23268264840182673,-0.2351598173515984,-0.22461187214611844,-0.2666780821917809
-0.2543607305936073,-0.2921689497716896,-0.20678082191780822,-0.2156278538812787,-0.21976027397260278,-0.2249086757990867,-0.21479452054794557,-0.21558219178082194,-0.2450570776255706,-0.26815068493150696,-0.20497716894977203,-0.20310502283105036,-0.22025114155251158,-0.24757990867579904
-0.23692922374429237,-0.21352739726027425,-0.24804794520547946,-0.27785388127853927,-0.23722602739726062,-0.2793949771689498,-0.2369406392694069,-0.2319063926940642,-0.26374429223744333,-0.23536529680365315,-0.2607534246575345,-0.2650342465753427,-0.26036529680365306,-0.2703538812785391
-0.25769406392694083,-0.22285388127853933,-0.22939497716894963,-0.2694977168949776,-0.25085616438356195,-0.2022716894977169,-0.2729566210045662,-0.22791095890410973,-0.22349315068493159,-0.2501712328767126,-0.23878995433789985,-0.2411187214611874,-0.2514383561643839,-0.2679566210045661
-0.20183789954337905,-0.2192808219178085,-0.25261415525114206,-0.21416666666666684,-0.2157420091324206,-0.27396118721461216,-0.23852739726027417,-0.2121347031963472,-0.2261872146118722,-0.263219178082192,-0.21789954337899564,-0.2110844748858448,-0.26865296803652994,-0.2656050228310505
-0.2615981735159818,-0.28429223744292254,-0.2477168949771693,-0.22023972602739705,-0.24095890410958942,-0.23864155251141572,-0.26926940639269414,-0.2608904109589041,-0.18268264840182658,-0.18311643835616442,-0.225490867579909,-0.20836757990867583,-0.21786529680365307,-0.21788812785388112
-0.23613013698630148,-0.24610730593607333,-0.23851598173515998,-0.2572488584474888,-0.23816210045662112,-0.2247716894977171,-0.20361872146118754,-0.2534589041095894,-0.24235159817351615,-0.2162557077625571,-0.2484931506849315,-0.28069634703196367,-0.23220319634703246,-0.21633561643835608
-0.22041095890410956,-0.27025114155251173,-0.2102283105022833,-0.262111872146119,-0.24992009132420112,-0.25396118721461236,-0.26587899543379034,-0.23666666666666702,-0.2445433789954341,-0.2330251141552514,-0.22815068493150736,-0.2411986301369864,-0.22086757990867611,-0.2505136986301373
-0.2557420091324202,-0.22642694063926982,-0.24329908675799117,-0.2326369863013703,-0.23267123287671254,-0.2605136986301372,-0.24189497716894992,-0.24388127853881314,-0.19906392694063946,-0.23683789954337953,-0.21706621004566218,-0.18523972602739758,-0.19819634703196343,-0.2257990867579911
-0.23543378995433795,-0.24115296803652964,-0.2166552511415527,-0.22823059360730602,-0.2548630136986303,-0.24118721461187254,-0.2478767123287673,-0.2020662100456625,-0.2551598173515982,-0.270650684931507,-0.21520547945205504,-0.22097031963470315,-0.22747716894977155,-0.22147260273972647
-0.2552853881278543,-0.25444063926940663,-0.24722602739726052,-0.2656050228310505,-0.20789954337899574,-0.23930365296803668,-0.254463470319635,-0.24912100456621022,-0.23267123287671254,-0.2306963470319635,-0.24893835616438353,-0.21658675799086757,-0.24715753424657572,-0.2822031963470323
-0.24611872146118752,-0.24093607305936104,-0.2525570776255708,-0.22788812785388135,-0.20598173515981766,-0.21224885844748875,-0.24721461187214633,-0.23552511415525146,-0.23344748858447506,-0.22742009132420127,-0.2869748858447493,-0.2211301369863018,-0.24536529680365338,-0.2860844748858449
-0.20350456621004598,-0.20922374429223767,-0.25546803652968064,-0.19948630136986312,-0.2058789954337903,-0.25656392694063945,-0.2680479452054796,-0.2476141552511416,-0.23810502283105017,-0.22860730593607326,-0.26893835616438366,-0.24765981735159837,-0.25297945205479444,-0.2610730593607308
-0.25933789954337905,-0.2489155251141555,-0.25791095890410975,-0.26142694063926963,-0.24591324200913278,-0.24041095890411002,-0.22726027397260262,-0.22374429223744308,-0.22503424657534277,-0.23237442922374463,-0.2747146118721463,-0.24966894977168963,-0.2075228310502285,-0.23440639269406394
-0.23442922374429231,-0.23520547945205517,-0.2547146118721465,-0.23859589041095897,-0.2006735159817351,-0.2377054794520549,-0.21327625570776276,-0.22304794520547988,-0.1958447488584475,-0.19215753424657578,-0.23208904109589057,-0.21547945205479457,-0.22386986301369882,-0.27030821917808234
-0.266141552511416,-0.27492009132420103,-0.2613013698630139,-0.23312785388127877,-0.22456621004566235,-0.24115296803652964,-0.27398401826484053,-0.23244292237442943,-0.22779680365296817,-0.2225456621004569,-0.251301369863014,-0.2624086757990872,-0.2376826484018265,-0.26036529680365306
-0.25173515981735184,-0.24722602739726052,-0.2330251141552514,-0.25091324200913256,-0.21621004566210034,-0.23355022831050276,-0.2620662100456622,-0.27802511415525144,-0.23134703196347062,-0.22614155251141543,-0.28100456621004577,-0.24473744292237465,-0.2326027397260274,-0.27213470319634725
-0.23665525114155284,-0.24466894977168951,-0.266381278538813,-0.2301484018264841,-0.22488584474885864,-0.23655251141552547,-0.23218036529680408,-0.23871004566210086,-0.22081050228310517,-0.23106164383561656,-0.19607305936073094,-0.24503424657534256,-0.26084474885844766,-0.24198630136986343
-0.20428082191780883,-0.26309360730593623,-0.2736872146118723,-0.234691780821918,-0.2378652968036532,-0.24584474885844798,-0.2358675799086758,-0.2392808219178083,-0.26036529680365306,-0.25990867579908716,-0.21538812785388173,-0.2451940639269412,-0.22840182648401852,-0.26648401826484036
-0.24292237442922393,-0.24591324200913278,-0.23442922374429231,-0.24777397260273992,-0.20761415525114135,-0.22894977168949793,-0.22369863013698665,-0.2857191780821918,-0.24307077625570772,-0.2685388127853884,-0.21373287671232866,-0.22710045662100464,-0.238013698630137,-0.23764840182648395
-0.24839041095890413,-0.2636986301369866,-0.23530821917808253,-0.20994292237442924,-0.26482876712328796,-0.22389269406392687,-0.24021689497716914,-0.20001141552511414,-0.2211301369863018,-0.252488584474886,-0.23122146118721487,-0.2647031963470322,-0.26060502283105036,-0.23578767123287714
-0.23363013698630175,-0.21852739726027404,-0.2068607305936072,-0.2697831050228313,-0.23041095890410979,-0.23133561643835643,-0.20977168949771707,-0.206586757990868,-0.25832191780821956,-0.19964611872146143,-0.24388127853881314,-0.22482876712328803,-0.2083219178082194,-0.2676369863013701
-0.24068493150684922,-0.19621004566210054,-0.2785273972602744,-0.23034246575342465,-0.2340525114155254,-0.2572146118721462,-0.24739726027397302,-0.2101484018264843,-0.2238926940639272,-0.2740068493150686,-0.1965525114155252,-0.2214269406392697,-0.21962328767123318,-0.2558904109589043
-0.22584474885844785,-0.23477168949771732,-0.20609589041095921,-0.22553652968036542,-0.20590182648401834,-0.2511301369863018,-0.22075342465753423,-0.24853881278538825,-0.2250000000000002,-0.2535844748858451,-0.25599315068493167,-0.22584474885844785,-0.24735159817351626,-0.21186073059360733
-0.2241210045662103,-0.2477168949771693,-0.22184931506849337,-0.20799086757990892,-0.24122146118721477,-0.2627511415525119,-0.21974885844748893,-0.20424657534246593,-0.22681506849315092,-0.22581050228310495,-0.27086757990867594,-0.26363013698630144,-0.24899543378995448,-0.2612100456621007
-0.2616780821917811,-0.2275684931506854,-0.22768264840182695,-0.21805936073059362,-0.22108447488584504,-0.2139611872146121,-0.23716894977168934,-0.218082191780822,-0.22122146118721464,-0.22768264840182628,-0.23876712328767113,-0.24157534246575396,-0.23409817351598183,-0.24496575342465776
-0.2269977168949776,-0.2336415525114156,-0.2478538812785389,-0.25982876712328784,-0.2199885844748859,-0.23410958904109602,-0.2547031963470323,-0.22012557077625583,-0.2063127853881278,-0.2354109589041099,-0.19327625570776297,-0.23631278538812783,-0.20945205479452078,-0.2473858447488585
-0.2281735159817354,-0.25981735159817365,-0.2429452054794523,-0.23385844748858486,-0.2603310502283105,-0.1966780821917813,-0.21632420091324223,-0.22916666666666718,-0.2659246575342471,-0.22827625570776278,-0.18889269406392706,-0.25325342465753464,-0.27325342465753444,-0.2576712328767128
-0.22307077625570793,-0.25076484018264844,-0.2611415525114156,-0.21908675799086763,-0.2172716894977169,-0.23858447488584478,-0.2503424657534248,-0.2350000000000001,-0.23824200913242044,-0.2395319634703198,-0.2220547945205481,-0.17180365296803646,-0.18456621004566243,-0.1957762557077627
-0.25718036529680366,-0.21674657534246589,-0.20916666666666706,-0.2305022831050233,-0.2729337899543378,-0.2706164383561648,-0.19614155251141574,-0.2218150684931508,-0.2504337899543383,-0.22328767123287718,-0.24734018264840207,-0.2236529680365299,-0.2439269406392699,-0.23478310502283117
-0.24958904109589064,-0.25594748858447525,-0.25420091324200933,-0.20575342465753454,-0.2497831050228312,-0.2597146118721466,-0.24643835616438348,-0.2042465753424656,-0.25886986301369863,-0.2584246575342469,-0.2204908675799092,-0.19557077625570796,-0.21250000000000024,-0.2443835616438358
-0.23255707762557098,-0.254018264840183,-0.20868721461187245,-0.2284132420091327,-0.24077625570776306,-0.20789954337899574,-0.21708904109589056,-0.2269292237442928,-0.21223744292237456,-0.25618721461187255,-0.26793378995433803,-0.2085045662100461,-0.22394977168949814,-0.24490867579908715
-0.21757990867579935,-0.26273972602739737,-0.2760388127853882,-0.2361529680365302,-0.23670091324200926,-0.2581621004566216,-0.2544863013698634,-0.24907534246575347,-0.2356164383561643,-0.17753424657534267,-0.23097031963470338,-0.23925799086757993,-0.21812785388127875,-0.23931506849315087
-0.2539840182648404,-0.22866438356164387,-0.24363013698630165,-0.27498858447488617,-0.22196347031963493,-0.2137100456621006,-0.2430136986301371,-0.20260273972602771,-0.23426940639269433,-0.2705022831050229,-0.2631392694063933,-0.2453995433789956,-0.24279680365296819,-0.2378082191780826
-0.2517351598173515,-0.23402968036529703,-0.2868036529680368,-0.26197488584474937,-0.26045662100456657,-0.24160958904109586,-0.2238242009132424,-0.17896118721461196,-0.23902968036529715,-0.24829908675799128,-0.23203196347031996,-0.22913242009132428,-0.2724315068493155,-0.23781963470319645
