-0.03511372580596499,-0.2368949771689498
-0.03512189287969395,-0.22484018264840222
-0.037962376997768235,-0.2534931506849316
-0.037156568563823114,-0.24960045662100483
-0.036014369540981445,-0.24108447488584483
-0.03511076032272768,-0.21954337899543386
-0.036161774405895845,-0.23944063926940662
-0.034493793970783795,-0.24360730593607327
-0.036006728803715096,-0.2655821917808221
-0.03712535568306881,-0.21455479452054826
-0.03630702666757989,-0.23406392694063927
-0.03614945062367626,-0.1974885844748857
-0.03457193179432943,-0.2075913242009133
-0.03651248012534071,-0.22042237442922374
-0.03562687545507657,-0.2403310502283107
-0.035940838751310177,-0.23453196347032002
-0.035360894602411284,-0.24175799086757999
-0.03498379856965656,-0.27442922374429257
-0.03469954065826851,-0.253595890410959
-0.03508814097153913,-0.24893835616438353
-0.034950925129940066,-0.22380136986301402
-0.03694434733115317,-0.29106164383561695
-0.03619750737805926,-0.2364383561643839
-0.03589431250818084,-0.23815068493150693
-0.0353482923555823,-0.24334474885844792
-0.03547004553398323,-0.2478538812785389
-0.035693606025649166,-0.23366438356164398
-0.033782384960544,-0.2803424657534248
-0.03483216742380711,-0.2071118721461187
-0.03617721834678366,-0.2315068493150686
-0.036166544704665085,-0.24894977168949806
-0.037106241667641295,-0.2524771689497721
-0.035963051589734105,-0.2552625570776256
-0.03502443308601233,-0.23519406392694098
-0.03576626067717771,-0.2730251141552513
-0.03567617221115994,-0.21464611872146144
-0.035287836839892936,-0.23956621004566203
-0.033951083486294636,-0.19320776255707783
-0.035254250898285266,-0.265194063926941
-0.036199718928642245,-0.26665525114155253
-0.03573219104246385,-0.24933789954337915
-0.033982071353232925,-0.2457191780821919
-0.03448539141641964,-0.28436073059360767
-0.03664599180861829,-0.220216894977169
-0.03573603863791251,-0.2418036529680364
-0.035440426658655294,-0.25286529680365355
-0.03616047889675647,-0.23898401826484006
-0.03566820170383067,-0.24308219178082224
-0.036448341807073806,-0.21099315068493163
-0.0336552018735543,-0.22466894977168972
-0.034270778024677435,-0.2208105022831055
-0.03477542790659975,-0.24729452054794532
-0.036464253732357226,-0.1945547945205478
-0.0362855820119551,-0.2297031963470324
-0.034998519796268744,-0.25259132420091335
-0.034886465869427216,-0.2188698630136987
-0.03833439710296208,-0.24641552511415543
-0.03623899664849746,-0.22473744292237452
-0.03579190908183261,-0.24037671232876745
