0,1,2,3,4,5,6,7,8,9,10,11,12,13
-0.035131304349105254,-0.03449518393348258,-0.03587312206243263,-0.03448842640761516,-0.03483753321098992,-0.03439127464645523,-0.03528924342261118,-0.03271496588008387,-0.03581202361968188,-0.03487056038565357,-0.03262949245766147,-0.03491929400012766,-0.03577413502920208,-0.03420813425785573
-0.036010399355394136,-0.03356743258922237,-0.035450562571599536,-0.035411543507888714,-0.03599117560421741,-0.036675542573448607,-0.033839069389067,-0.035996971460513824,-0.03468769602953896,-0.03627257444509156,-0.03615050318946183,-0.033977467346208004,-0.03418061245536398,-0.034950463365031645
-0.03501969253068761,-0.03415735382964916,-0.03620925856771497,-0.03563007622120074,-0.03484296128246527,-0.033534807004954134,-0.03516923660031684,-0.035780476035887195,-0.03581233197403731,-0.03465867388555367,-0.03526035835475367,-0.03531963706057162,-0.03422396462975742,-0.032936709231823624
-0.03317784245939025,-0.03458387821311069,-0.03467982119655535,-0.034270625768314786,-0.03566043250955095,-0.03460815369827689,-0.03660927271345924,-0.03451456283041863,-0.034331988079433766,-0.034286396858681005,-0.037211234143869,-0.03391755299527936,-0.03424652436886522,-0.03589296695684412
-0.03469654673576148,-0.03515272885865169,-0.03553663579755137,-0.036082361271309434,-0.03409024134053727,-0.03486178709366931,-0.03558043270569177,-0.036036808859834214,-0.03616891463143514,-0.034780059234293954,-0.03425425260432656,-0.03462182611363444,-0.0331660707752195,-0.03550636571132771
-0.03494585217861243,-0.035286549681535086,-0.0362976639519678,-0.03352703507571431,-0.03341627269177375,-0.03660662964831964,-0.03287248436085092,-0.03615156839077127,-0.035922477458448836,-0.03416769667747748,-0.03402717367226959,-0.037095088013694495,-0.03478289524540601,-0.034294106626360406
-0.03596094616258125,-0.034676234247602,-0.03606007412014727,-0.03531294487350655,-0.03453603022154672,-0.03402639803704536,-0.03539332870723833,-0.035126714472046766,-0.03583620466934254,-0.03657190495667277,-0.034499190318945536,-0.03566942506980007,-0.035270327958762976,-0.03380132769788415
-0.035028522621786844,-0.03377912248686843,-0.03406400670985663,-0.036079078622525323,-0.03550797735331088,-0.03285551917422744,-0.035622747381244095,-0.03624462771836857,-0.03801679244582122,-0.03433320748643873,-0.035459953926143616,-0.03512280143252641,-0.034272249164570674,-0.035222407605541434
-0.03350397805431848,-0.03631770780045229,-0.03577116298981213,-0.038196862791710945,-0.03572619865968972,-0.03529525612771126,-0.03491537860903806,-0.03637754717126154,-0.0345712850347802,-0.035248102058696634,-0.034912538114328845,-0.033723051866255564,-0.03336419949878882,-0.03509785245574572
-0.036334832950016306,-0.035159665939866816,-0.03484174726417579,-0.03521270410023194,-0.035225221888091705,-0.03464862080821473,-0.035082227652189005,-0.03560494987153429,-0.03428215050438592,-0.03353729272369243,-0.034582924839171275,-0.035690342534415026,-0.03524897700767059,-0.036663711703060486
-0.03611983943139272,-0.03467658481468874,-0.03634588179115372,-0.036957653893800235,-0.03320785642572156,-0.0359936072555403,-0.034864006265631235,-0.03569208122954094,-0.03348000258193152,-0.03663319743728326,-0.03354857627350887,-0.03568585867463416,-0.03411949770236205,-0.0353429384904373
-0.03683047261000068,-0.0347692008471883,-0.03509001377614653,-0.03540460811885225,-0.034484308239821036,-0.03537750596588055,-0.03487804287804018,-0.03584683460880922,-0.03635131488370716,-0.034540515557582245,-0.03661462267079225,-0.03573254980583435,-0.034646951656127474,-0.03437183764067574
-0.03478521312207312,-0.033482309407486276,-0.035595288167908155,-0.034344558129677974,-0.03481804415950583,-0.035204251460910864,-0.03450490275799925,-0.03432893751069604,-0.0362629329649044,-0.034672559211062895,-0.034541556163867344,-0.03517204753347773,-0.03433132609829496,-0.03593917677073972
-0.03682191662237615,-0.037355164757312424,-0.034933548680871375,-0.03472483105062714,-0.03307571275003543,-0.03368064100055791,-0.03631237731076267,-0.03394985280131657,-0.03558244627248341,-0.034572699724770534,-0.035898984996447274,-0.03448302318292994,-0.032843735558516586,-0.034777494040307194
-0.034964690033319,-0.03539746145370879,-0.0363568574639399,-0.033983451264580904,-0.037216690905538176,-0.03576378326278853,-0.03557286749652264,-0.0367598255111743,-0.03507091333284158,-0.03471113376684167,-0.034938174278056025,-0.03463193269414345,-0.03477203623257662,-0.03564131429124826
-0.0342777276138367,-0.03572628931140719,-0.03266123822411217,-0.03515151518290512,-0.03420923364534496,-0.033557891080259965,-0.03454290772241309,-0.03553651867943774,-0.03401667404566476,-0.035573920066062116,-0.03439777697650299,-0.03556128005280924,-0.03386864215825288,-0.033693096500293736
-0.034011166482381144,-0.03502574530499845,-0.035407485949158525,-0.035185903786810045,-0.03432592033552605,-0.03555733624991411,-0.03500869472803723,-0.0354190062603231,-0.03300255498441979,-0.03617973725686848,-0.034938740870110584,-0.0353612758565215,-0.035214535942999545,-0.034016196787204654
-0.037124297092955186,-0.034790677386881484,-0.03445927550827496,-0.035775763713376166,-0.03473994451404373,-0.0378240157327845,-0.03347136258907443,-0.035570205177389624,-0.036344317203687235,-0.035799207367554424,-0.032476305845727166,-0.0347799294893578,-0.03654323477909086,-0.03468281007211919
