2.725806,2.2888129
-0.15562646,1.9609424
-0.32384932,0.57051367
1.0542566,0.5638484
0.08787177,1.0059681
1.3013767,-0.00017203906
-0.21489356,0.6819716
1.5341837,0.608862
0.977692,1.3026614
0.29840574,0.5653849
-0.33657172,0.5683717
1.0133234,0.5638484
0.08886314,1.014365
1.3032731,0.004554124
-0.23521714,0.6637779
1.4317887,0.6036257
2.7241664,2.274808
-0.15599711,1.9699723
1.975227,2.8460314
-0.2454696,2.8082285
2.429927,1.8656931
-0.19277139,1.4195592
1.9774806,2.7804294
-0.24549194,2.8678896
0.98268294,1.2681519
0.29706684,0.56593543
1.0543921,1.0023019
0.29370826,0.5639733
2.4605196,1.8603852
-0.19182205,1.4861084
1.9861848,2.8488102
-0.2438385,2.849667
1.329661,2.854841
0.6312409,0.6111995
2.7442174,2.1986694
1.6515605,0.7265006
-0.10798983,2.8027248
1.264879,1.1351231
0.0043907934,1.6522825
1.7464502,2.3104103
1.7854369,2.422232
0.45385247,2.8450444
0.042572677,3.0138395
1.9873194,2.809073
2.490311,1.868391
-0.16686726,2.8346539
2.0921316,0.7857529
1.6875336,1.6648259
1.4598854,2.977475
-0.02133787,2.831719
1.965612,2.8435283
1.7582273,1.2673198
1.8522621,0.974396
0.105189934,1.5306349
1.5766658,2.8107188
0.65001225,2.8971925
1.8098221,2.8164294
1.2689365,2.8583207
1.4802011,0.77793205
0.8804072,0.79623914
1.9469877,0.5882565
1.5615225,1.7164235
0.287322,0.56452304
2.1025505,0.9755467
0.5263927,2.7424107
0.6250366,2.9355073
0.36749768,2.6235654
2.645459,2.521971
0.7852111,0.58656657
2.1996405,0.5489859
2.4355838,3.3063436
1.7306561,1.5557078
1.3909616,3.014033
0.47148928,3.9147947
1.9566312,2.806711
-0.08420704,1.8271521
1.445898,1.976154
2.1936426,1.0696044
1.7734492,2.855428
0.39116514,1.955951
2.0006948,2.803017
2.0289004,2.9111242
-0.11125286,1.9918592
1.9958136,2.231071
0.08775255,1.7384263
0.21769708,2.850322
1.3231175,1.5524787
1.1351702,0.65697527
2.4120915,2.4422083
2.5822074,2.2246344
1.0455213,1.2059811
0.94541866,2.6594696
0.794999,2.7655241
0.470355,0.7298654
3.1048672,2.700641
-0.024315713,2.0236418
2.1253657,0.619338
0.3459443,0.76816994
1.9980601,2.8103776
3.110603,2.5707982
0.8783046,2.8797565
2.5666015,2.5181472
3.0985386,1.7649713
-0.04568947,2.860521
0.23226418,0.6022568
2.1851308,2.9763768
0.42310527,2.8612056
2.091582,2.6537545
2.7079587,3.0240715
2.8215084,2.4065847
2.7252948,2.2338526
1.4061407,0.9853126
1.2121443,0.94530374
0.3065888,0.5677733
1.1892805,0.5640232
1.4991663,2.847165
1.4841739,2.5078022
0.1454631,2.849594
0.49975765,2.8489459
1.6413864,1.813975
0.6579924,0.61005455
-0.19301535,2.7041657
1.231923,1.0938635
0.013577594,2.5516543
0.5784864,2.4757547
3.0586402,1.5572106
2.7890356,1.5252599
1.0201349,1.3419081
1.6542627,1.4784524
2.718053,2.3873289
2.7718148,2.2568188
0.04550985,2.9432073
2.6896527,2.6199505
1.3900816,2.3089314
1.9797541,2.827777
-0.143982,1.6618152
2.1450489,2.9607625
1.8777351,1.9470348
0.82128614,1.7562987
-0.1988013,2.9069214
0.6063472,1.9852562
1.7524587,0.68667495
-0.118185885,1.9946826
1.9443512,0.881962
1.9589076,2.8802934
1.2890022,2.5621827
0.22556348,0.74246097
1.9696752,2.7892265
2.707949,1.579749
-0.17888875,2.8122542
